code,idx,date,close
002330.XSHE,10.0,2020-03-31,6.71
002330.XSHE,11.0,2020-04-30,6.98
002331.XSHE,0.0,2019-05-31,9.89
002331.XSHE,1.0,2019-06-28,10.22
002331.XSHE,2.0,2019-07-31,10.38
002331.XSHE,3.0,2019-08-30,10.75
002331.XSHE,4.0,2019-09-30,10.01
002331.XSHE,5.0,2019-10-31,9.68
002331.XSHE,6.0,2019-11-29,9.06
002331.XSHE,7.0,2019-12-31,9.87
002331.XSHE,8.0,2020-01-23,10.28
002331.XSHE,9.0,2020-02-28,10.45
002331.XSHE,10.0,2020-03-31,9.15
002331.XSHE,11.0,2020-04-30,11.03
002332.XSHE,0.0,2019-05-31,6.87
002332.XSHE,1.0,2019-06-28,6.76
002332.XSHE,2.0,2019-07-31,6.74
002332.XSHE,3.0,2019-08-30,7.53
002332.XSHE,4.0,2019-09-30,7.54
002332.XSHE,5.0,2019-10-31,8.32
002332.XSHE,6.0,2019-11-29,10.72
002332.XSHE,7.0,2019-12-31,9.87
002332.XSHE,8.0,2020-01-23,10.68
002332.XSHE,9.0,2020-02-28,10.08
002332.XSHE,10.0,2020-03-31,13.96
002332.XSHE,11.0,2020-04-30,13.38
002333.XSHE,0.0,2019-05-31,4.17
002333.XSHE,1.0,2019-06-28,4.35
002333.XSHE,2.0,2019-07-31,4.3
002333.XSHE,3.0,2019-08-30,4.04
002333.XSHE,4.0,2019-09-30,4.64
002333.XSHE,5.0,2019-10-31,4.35
002333.XSHE,6.0,2019-11-29,4.56
002333.XSHE,7.0,2019-12-31,4.5
002333.XSHE,8.0,2020-01-23,4.52
002333.XSHE,9.0,2020-02-28,4.19
002333.XSHE,10.0,2020-03-31,4.23
002333.XSHE,11.0,2020-04-30,4.23
002334.XSHE,0.0,2019-05-31,5.2
002334.XSHE,1.0,2019-06-28,5.56
002334.XSHE,2.0,2019-07-31,4.89
002334.XSHE,3.0,2019-08-30,4.76
002334.XSHE,4.0,2019-09-30,4.71
002334.XSHE,5.0,2019-10-31,4.28
002334.XSHE,6.0,2019-11-29,4.08
002334.XSHE,7.0,2019-12-31,4.32
002334.XSHE,8.0,2020-01-23,4.26
002334.XSHE,9.0,2020-02-28,4.25
002334.XSHE,10.0,2020-03-31,4.44
002334.XSHE,11.0,2020-04-30,4.3
002335.XSHE,0.0,2019-05-31,18.24
002335.XSHE,1.0,2019-06-28,17.65
002335.XSHE,2.0,2019-07-31,17.88
002335.XSHE,3.0,2019-08-30,18.07
002335.XSHE,4.0,2019-09-30,17.83
002335.XSHE,5.0,2019-10-31,16.71
002335.XSHE,6.0,2019-11-29,15.12
002335.XSHE,7.0,2019-12-31,16.27
002335.XSHE,8.0,2020-01-23,17.52
002335.XSHE,9.0,2020-02-28,23.45
002335.XSHE,10.0,2020-03-31,21.9
002335.XSHE,11.0,2020-04-30,21.96
002336.XSHE,0.0,2019-05-31,5.51
002336.XSHE,1.0,2019-06-28,5.31
002336.XSHE,2.0,2019-07-31,5.51
002336.XSHE,3.0,2019-08-30,5.39
002336.XSHE,4.0,2019-09-30,5.52
002336.XSHE,5.0,2019-10-25,5.32
002336.XSHE,6.0,2019-11-29,4.94
002336.XSHE,7.0,2019-12-31,5.24
002336.XSHE,8.0,2020-01-23,5.59
002336.XSHE,9.0,2020-02-28,5.14
002336.XSHE,10.0,2020-03-31,5.21
002336.XSHE,11.0,2020-04-30,5.26
002337.XSHE,0.0,2019-05-31,4.4
002337.XSHE,1.0,2019-06-28,4.11
002337.XSHE,2.0,2019-07-31,3.8
002337.XSHE,3.0,2019-08-30,3.9
002337.XSHE,4.0,2019-09-30,3.92
002337.XSHE,5.0,2019-10-31,3.62
002337.XSHE,6.0,2019-11-29,3.41
002337.XSHE,7.0,2019-12-31,3.6
002337.XSHE,8.0,2020-01-23,3.48
002337.XSHE,9.0,2020-02-28,3.26
002337.XSHE,10.0,2020-03-31,3.24
002337.XSHE,11.0,2020-04-30,3.2
002338.XSHE,0.0,2019-05-24,15.63
002338.XSHE,1.0,2019-06-28,13.55
002338.XSHE,2.0,2019-07-31,13.91
002338.XSHE,3.0,2019-08-30,13.04
002338.XSHE,4.0,2019-09-30,13.69
002338.XSHE,5.0,2019-10-31,13.19
002338.XSHE,6.0,2019-11-29,12.1
002338.XSHE,7.0,2019-12-31,13.19
002338.XSHE,8.0,2020-01-23,13.13
002338.XSHE,9.0,2020-02-28,13.58
002338.XSHE,10.0,2020-03-31,13.46
002338.XSHE,11.0,2020-04-30,14.74
002339.XSHE,0.0,2019-05-31,6.55
002339.XSHE,1.0,2019-06-28,6.53
002339.XSHE,2.0,2019-07-31,6.15
002339.XSHE,3.0,2019-08-30,6.01
002339.XSHE,4.0,2019-09-30,6.35
002339.XSHE,5.0,2019-10-31,6.0
002339.XSHE,6.0,2019-11-29,6.07
002339.XSHE,7.0,2019-12-31,6.44
002339.XSHE,8.0,2020-01-23,6.45
002339.XSHE,9.0,2020-02-28,6.1
002339.XSHE,10.0,2020-03-31,6.3
002339.XSHE,11.0,2020-04-30,5.81
002340.XSHE,0.0,2019-05-31,4.49
002340.XSHE,1.0,2019-06-28,4.71
002340.XSHE,2.0,2019-07-31,4.57
002340.XSHE,3.0,2019-08-30,4.4
002340.XSHE,4.0,2019-09-30,4.45
002340.XSHE,5.0,2019-10-31,4.39
002340.XSHE,6.0,2019-11-29,4.05
002340.XSHE,7.0,2019-12-31,4.87
002340.XSHE,8.0,2020-01-23,5.77
002340.XSHE,9.0,2020-02-28,5.35
002340.XSHE,10.0,2020-03-31,4.65
002340.XSHE,11.0,2020-04-30,4.64
002341.XSHE,0.0,2019-05-31,7.43
002341.XSHE,1.0,2019-06-28,5.81
002341.XSHE,2.0,2019-07-31,5.42
002341.XSHE,3.0,2019-08-30,5.13
002341.XSHE,4.0,2019-09-30,5.39
002341.XSHE,5.0,2019-10-31,5.38
002341.XSHE,6.0,2019-11-29,5.14
002341.XSHE,7.0,2019-12-31,5.68
002341.XSHE,8.0,2020-01-23,6.4
002341.XSHE,9.0,2020-02-28,7.44
002341.XSHE,10.0,2020-03-31,6.34
002341.XSHE,11.0,2020-04-30,5.04
002342.XSHE,0.0,2019-05-31,3.66
002342.XSHE,1.0,2019-06-28,3.57
002342.XSHE,2.0,2019-07-31,3.35
002342.XSHE,3.0,2019-08-30,3.4
002342.XSHE,4.0,2019-09-30,3.18
002342.XSHE,5.0,2019-10-31,3.09
002342.XSHE,6.0,2019-11-29,3.02
002342.XSHE,7.0,2019-12-31,3.14
002342.XSHE,8.0,2020-01-23,3.09
002342.XSHE,9.0,2020-02-28,2.87
002342.XSHE,10.0,2020-03-31,3.11
002342.XSHE,11.0,2020-04-30,3.0
002343.XSHE,0.0,2019-05-31,8.67
002343.XSHE,1.0,2019-06-28,7.56
002343.XSHE,2.0,2019-07-31,7.8
002343.XSHE,3.0,2019-08-30,7.11
002343.XSHE,4.0,2019-09-30,7.9
002343.XSHE,5.0,2019-10-31,7.19
002343.XSHE,6.0,2019-11-29,7.85
002343.XSHE,7.0,2019-12-31,12.11
002343.XSHE,8.0,2020-01-23,10.94
002343.XSHE,9.0,2020-02-28,9.95
002343.XSHE,10.0,2020-03-31,8.07
002343.XSHE,11.0,2020-04-30,8.12
002344.XSHE,0.0,2019-05-31,4.62
002344.XSHE,1.0,2019-06-28,4.66
002344.XSHE,2.0,2019-07-31,4.54
002344.XSHE,3.0,2019-08-30,4.33
002344.XSHE,4.0,2019-09-30,4.17
002344.XSHE,5.0,2019-10-31,4.22
002344.XSHE,6.0,2019-11-29,4.1
002344.XSHE,7.0,2019-12-31,4.36
002344.XSHE,8.0,2020-01-23,4.18
002344.XSHE,9.0,2020-02-28,3.83
002344.XSHE,10.0,2020-03-31,3.81
002344.XSHE,11.0,2020-04-30,3.92
002345.XSHE,0.0,2019-05-31,4.28
002345.XSHE,1.0,2019-06-28,4.55
002345.XSHE,2.0,2019-07-31,4.3
002345.XSHE,3.0,2019-08-30,4.49
002345.XSHE,4.0,2019-09-30,4.11
002345.XSHE,5.0,2019-10-31,4.04
002345.XSHE,6.0,2019-11-29,3.83
002345.XSHE,7.0,2019-12-31,4.03
002345.XSHE,8.0,2020-01-23,4.0
002345.XSHE,9.0,2020-02-28,3.59
002345.XSHE,10.0,2020-03-31,3.41
002345.XSHE,11.0,2020-04-30,3.26
002346.XSHE,0.0,2019-05-31,13.63
002346.XSHE,1.0,2019-06-28,12.77
002346.XSHE,2.0,2019-07-31,11.73
002346.XSHE,3.0,2019-08-30,11.78
002346.XSHE,4.0,2019-09-30,11.44
002346.XSHE,5.0,2019-10-31,11.2
002346.XSHE,6.0,2019-11-29,10.82
002346.XSHE,7.0,2019-12-31,11.24
002346.XSHE,8.0,2020-01-23,11.95
002346.XSHE,9.0,2020-02-28,10.51
002346.XSHE,10.0,2020-03-31,10.3
002346.XSHE,11.0,2020-04-30,9.97
002347.XSHE,0.0,2019-05-31,4.81
002347.XSHE,1.0,2019-06-28,4.85
002347.XSHE,2.0,2019-07-31,4.54
002347.XSHE,3.0,2019-08-30,4.58
002347.XSHE,4.0,2019-09-30,4.38
002347.XSHE,5.0,2019-10-31,4.42
002347.XSHE,6.0,2019-11-29,4.3
002347.XSHE,7.0,2019-12-31,4.51
002347.XSHE,8.0,2020-01-23,4.35
002347.XSHE,9.0,2020-02-28,4.47
002347.XSHE,10.0,2020-03-31,4.22
002347.XSHE,11.0,2020-04-30,4.15
002348.XSHE,0.0,2019-05-31,3.68
002348.XSHE,1.0,2019-06-28,3.49
002348.XSHE,2.0,2019-07-31,3.27
002348.XSHE,3.0,2019-08-30,3.01
002348.XSHE,4.0,2019-09-30,3.44
002348.XSHE,5.0,2019-10-31,3.47
002348.XSHE,6.0,2019-11-29,3.24
002348.XSHE,7.0,2019-12-31,3.21
002348.XSHE,8.0,2020-01-23,3.08
002348.XSHE,9.0,2020-02-28,3.66
002348.XSHE,10.0,2020-03-31,2.83
002348.XSHE,11.0,2020-04-30,2.84
002349.XSHE,0.0,2019-05-31,5.93
002349.XSHE,1.0,2019-06-28,5.91
002349.XSHE,2.0,2019-07-31,5.67
002349.XSHE,3.0,2019-08-30,5.6
002349.XSHE,4.0,2019-09-30,5.48
002349.XSHE,5.0,2019-10-31,4.64
002349.XSHE,6.0,2019-11-29,4.31
002349.XSHE,7.0,2019-12-31,4.48
002349.XSHE,8.0,2020-01-23,4.88
002349.XSHE,9.0,2020-02-28,5.81
002349.XSHE,10.0,2020-03-31,5.69
002349.XSHE,11.0,2020-04-30,5.48
002350.XSHE,0.0,2019-05-31,5.56
002350.XSHE,1.0,2019-06-28,5.63
002350.XSHE,2.0,2019-07-31,5.2
002350.XSHE,3.0,2019-08-30,5.01
002350.XSHE,4.0,2019-09-30,5.03
002350.XSHE,5.0,2019-10-31,4.97
002350.XSHE,6.0,2019-11-29,4.78
002350.XSHE,7.0,2019-12-31,5.03
002350.XSHE,8.0,2020-01-23,5.23
002350.XSHE,9.0,2020-02-28,5.27
002350.XSHE,10.0,2020-03-31,5.04
002350.XSHE,11.0,2020-04-30,4.94
002351.XSHE,0.0,2019-05-31,3.7
002351.XSHE,1.0,2019-06-28,3.73
002351.XSHE,2.0,2019-07-31,3.83
002351.XSHE,3.0,2019-08-30,3.97
002351.XSHE,4.0,2019-09-30,4.99
002351.XSHE,5.0,2019-10-31,6.84
002351.XSHE,6.0,2019-11-29,10.19
002351.XSHE,7.0,2019-12-31,14.92
002351.XSHE,8.0,2020-01-23,13.16
002351.XSHE,9.0,2020-02-28,12.91
002351.XSHE,10.0,2020-03-31,10.09
002351.XSHE,11.0,2020-04-30,11.52
002352.XSHE,0.0,2019-05-31,29.72
002352.XSHE,1.0,2019-06-28,33.77
002352.XSHE,2.0,2019-07-31,37.0
002352.XSHE,3.0,2019-08-30,41.19
002352.XSHE,4.0,2019-09-30,39.2
002352.XSHE,5.0,2019-10-31,39.41
002352.XSHE,6.0,2019-11-29,37.74
002352.XSHE,7.0,2019-12-31,36.99
002352.XSHE,8.0,2020-01-23,39.0
002352.XSHE,9.0,2020-02-28,48.68
002352.XSHE,10.0,2020-03-31,46.98
002352.XSHE,11.0,2020-04-30,46.79
002353.XSHE,0.0,2019-05-31,21.98
002353.XSHE,1.0,2019-06-28,23.1
002353.XSHE,2.0,2019-07-31,26.72
002353.XSHE,3.0,2019-08-30,25.92
002353.XSHE,4.0,2019-09-30,27.01
002353.XSHE,5.0,2019-10-31,30.65
002353.XSHE,6.0,2019-11-29,31.71
002353.XSHE,7.0,2019-12-31,36.96
002353.XSHE,8.0,2020-01-23,36.98
002353.XSHE,9.0,2020-02-28,34.6
002353.XSHE,10.0,2020-03-31,22.11
002353.XSHE,11.0,2020-04-30,24.92
002354.XSHE,0.0,2019-05-31,3.82
002354.XSHE,1.0,2019-06-28,3.49
002354.XSHE,2.0,2019-07-31,3.35
002354.XSHE,3.0,2019-08-30,2.95
002354.XSHE,4.0,2019-09-30,2.92
002354.XSHE,5.0,2019-10-31,2.74
002354.XSHE,6.0,2019-11-29,2.61
002354.XSHE,7.0,2019-12-31,2.86
002354.XSHE,8.0,2020-01-23,2.67
002354.XSHE,9.0,2020-02-28,2.62
002354.XSHE,10.0,2020-03-31,2.15
002354.XSHE,11.0,2020-04-29,1.76
002355.XSHE,0.0,2019-05-31,8.76
002355.XSHE,1.0,2019-06-28,8.31
002355.XSHE,2.0,2019-07-31,6.59
002355.XSHE,3.0,2019-08-30,6.42
002355.XSHE,4.0,2019-09-30,7.0
002355.XSHE,5.0,2019-10-31,6.17
002355.XSHE,6.0,2019-11-29,5.63
002355.XSHE,7.0,2019-12-31,6.76
002355.XSHE,8.0,2020-01-23,6.13
002355.XSHE,9.0,2020-02-28,6.0
002355.XSHE,10.0,2020-03-31,5.7
002355.XSHE,11.0,2020-04-30,5.55
002356.XSHE,0.0,2019-05-31,3.4
002356.XSHE,1.0,2019-06-28,2.75
002356.XSHE,2.0,2019-07-31,2.45
002356.XSHE,3.0,2019-08-30,2.19
002356.XSHE,4.0,2019-09-30,2.17
002356.XSHE,5.0,2019-10-31,1.66
002356.XSHE,6.0,2019-11-29,2.1
002356.XSHE,7.0,2019-12-31,2.2
002356.XSHE,8.0,2020-01-23,1.95
002356.XSHE,9.0,2020-02-28,1.89
002356.XSHE,10.0,2020-03-31,1.68
002356.XSHE,11.0,2020-04-30,1.37
002357.XSHE,0.0,2019-05-31,6.67
002357.XSHE,1.0,2019-06-28,6.78
002357.XSHE,2.0,2019-07-31,6.35
002357.XSHE,3.0,2019-08-30,5.9
002357.XSHE,4.0,2019-09-30,5.94
002357.XSHE,5.0,2019-10-31,6.26
002357.XSHE,6.0,2019-11-29,5.8
002357.XSHE,7.0,2019-12-31,6.24
002357.XSHE,8.0,2020-01-23,5.81
002357.XSHE,9.0,2020-02-28,5.2
002357.XSHE,10.0,2020-03-31,6.0
002357.XSHE,11.0,2020-04-30,5.59
002358.XSHE,0.0,2019-05-31,10.54
002358.XSHE,1.0,2019-06-28,10.05
002358.XSHE,2.0,2019-07-31,8.61
002358.XSHE,3.0,2019-08-30,7.93
002358.XSHE,4.0,2019-09-30,7.47
002358.XSHE,5.0,2019-10-31,7.13
002358.XSHE,6.0,2019-11-29,6.59
002358.XSHE,7.0,2019-12-31,6.99
002358.XSHE,8.0,2020-01-23,6.52
002358.XSHE,9.0,2020-02-28,5.72
002358.XSHE,10.0,2020-03-31,5.93
002358.XSHE,11.0,2020-04-30,5.54
002359.XSHE,0.0,2019-05-31,3.94
002359.XSHE,1.0,2019-06-28,3.15
002359.XSHE,2.0,2019-07-31,2.71
002359.XSHE,3.0,2019-08-30,2.09
002359.XSHE,4.0,2019-09-30,2.17
002359.XSHE,5.0,2019-10-31,1.65
002359.XSHE,6.0,2019-11-29,1.89
002359.XSHE,7.0,2019-12-31,2.1
002359.XSHE,8.0,2020-01-23,2.0
002359.XSHE,9.0,2020-02-28,2.0
002359.XSHE,10.0,2020-03-31,1.83
002359.XSHE,11.0,2020-04-30,1.4
002360.XSHE,0.0,2019-05-31,5.47
002360.XSHE,1.0,2019-06-28,5.24
002360.XSHE,2.0,2019-07-31,5.37
002360.XSHE,3.0,2019-08-30,5.0
002360.XSHE,4.0,2019-09-30,4.97
002360.XSHE,5.0,2019-10-31,5.14
002360.XSHE,6.0,2019-11-29,4.95
002360.XSHE,7.0,2019-12-31,5.24
002360.XSHE,8.0,2020-01-23,5.16
002360.XSHE,9.0,2020-02-28,4.96
002360.XSHE,10.0,2020-03-31,4.91
002360.XSHE,11.0,2020-04-30,4.78
002361.XSHE,0.0,2019-05-31,4.2
002361.XSHE,1.0,2019-06-28,4.05
002361.XSHE,2.0,2019-07-31,4.13
002361.XSHE,3.0,2019-08-30,4.5
002361.XSHE,4.0,2019-09-30,4.25
002361.XSHE,5.0,2019-10-31,4.11
002361.XSHE,6.0,2019-11-29,4.18
002361.XSHE,7.0,2019-12-31,4.37
002361.XSHE,8.0,2020-01-23,4.41
002361.XSHE,9.0,2020-02-28,4.55
002361.XSHE,10.0,2020-03-31,4.04
002361.XSHE,11.0,2020-04-30,4.27
002362.XSHE,0.0,2019-05-31,15.74
002362.XSHE,1.0,2019-06-28,15.1
002362.XSHE,2.0,2019-07-31,16.55
002362.XSHE,3.0,2019-08-30,15.27
002362.XSHE,4.0,2019-09-30,16.73
002362.XSHE,5.0,2019-10-31,16.23
002362.XSHE,6.0,2019-11-29,15.42
002362.XSHE,7.0,2019-12-31,15.98
002362.XSHE,8.0,2020-01-23,17.34
002362.XSHE,9.0,2020-02-28,17.94
002362.XSHE,10.0,2020-03-31,16.2
002362.XSHE,11.0,2020-04-30,16.27
002363.XSHE,0.0,2019-05-31,5.71
002363.XSHE,1.0,2019-06-28,5.82
002363.XSHE,2.0,2019-07-31,5.5
002363.XSHE,3.0,2019-08-30,5.15
002363.XSHE,4.0,2019-09-30,5.29
002363.XSHE,5.0,2019-10-31,5.83
002363.XSHE,6.0,2019-11-29,6.04
002363.XSHE,7.0,2019-12-31,6.07
002363.XSHE,8.0,2020-01-23,5.81
002363.XSHE,9.0,2020-02-28,6.54
002363.XSHE,10.0,2020-03-31,9.04
002363.XSHE,11.0,2020-04-30,8.79
002364.XSHE,0.0,2019-05-31,10.12
002364.XSHE,1.0,2019-06-28,9.76
002364.XSHE,2.0,2019-07-31,9.76
002364.XSHE,3.0,2019-08-30,11.15
002364.XSHE,4.0,2019-09-30,12.36
002364.XSHE,5.0,2019-10-31,12.05
002364.XSHE,6.0,2019-11-29,11.63
002364.XSHE,7.0,2019-12-31,11.57
002364.XSHE,8.0,2020-01-23,12.41
002364.XSHE,9.0,2020-02-28,11.83
002364.XSHE,10.0,2020-03-31,12.52
002364.XSHE,11.0,2020-04-30,13.71
002365.XSHE,0.0,2019-05-31,10.7
002365.XSHE,1.0,2019-06-28,10.07
002365.XSHE,2.0,2019-07-31,8.79
002365.XSHE,3.0,2019-08-30,8.4
002365.XSHE,4.0,2019-09-30,8.11
002365.XSHE,5.0,2019-10-31,8.17
002365.XSHE,6.0,2019-11-29,8.1
002365.XSHE,7.0,2019-12-31,9.71
002365.XSHE,8.0,2020-01-23,9.98
002365.XSHE,9.0,2020-02-28,9.12
002365.XSHE,10.0,2020-03-31,10.86
002365.XSHE,11.0,2020-04-30,10.06
002366.XSHE,0.0,2019-05-31,10.13
002366.XSHE,1.0,2019-06-28,9.32
002366.XSHE,2.0,2019-07-31,9.29
002366.XSHE,3.0,2019-08-30,9.22
002366.XSHE,4.0,2019-09-30,8.21
002366.XSHE,5.0,2019-10-31,7.65
002366.XSHE,6.0,2019-11-29,6.98
002366.XSHE,7.0,2019-12-31,6.96
002366.XSHE,8.0,2020-01-23,6.43
002366.XSHE,9.0,2020-02-28,5.6
002366.XSHE,10.0,2020-03-31,4.85
002366.XSHE,11.0,2020-04-30,4.39
002367.XSHE,0.0,2019-05-31,7.01
002367.XSHE,1.0,2019-06-28,7.0
002367.XSHE,2.0,2019-07-31,7.05
002367.XSHE,3.0,2019-08-30,7.36
002367.XSHE,4.0,2019-09-30,7.28
002367.XSHE,5.0,2019-10-31,7.36
002367.XSHE,6.0,2019-11-29,6.37
002367.XSHE,7.0,2019-12-31,7.57
002367.XSHE,8.0,2020-01-23,8.02
002367.XSHE,9.0,2020-02-28,7.35
002367.XSHE,10.0,2020-03-31,7.77
002367.XSHE,11.0,2020-04-30,7.89
002368.XSHE,0.0,2019-05-31,32.02
002368.XSHE,1.0,2019-06-28,30.3
002368.XSHE,2.0,2019-07-31,27.66
002368.XSHE,3.0,2019-08-30,31.35
002368.XSHE,4.0,2019-09-30,29.54
002368.XSHE,5.0,2019-10-31,32.18
002368.XSHE,6.0,2019-11-29,34.17
002368.XSHE,7.0,2019-12-31,38.92
002368.XSHE,8.0,2020-01-23,41.66
002368.XSHE,9.0,2020-02-28,45.69
002368.XSHE,10.0,2020-03-31,36.68
002368.XSHE,11.0,2020-04-30,39.22
002369.XSHE,0.0,2019-05-31,8.02
002369.XSHE,1.0,2019-06-28,8.14
002369.XSHE,2.0,2019-07-31,7.65
002369.XSHE,3.0,2019-08-30,7.89
002369.XSHE,4.0,2019-09-30,8.06
002369.XSHE,5.0,2019-10-31,8.18
002369.XSHE,6.0,2019-11-29,8.78
002369.XSHE,7.0,2019-12-31,9.18
002369.XSHE,8.0,2020-01-23,9.98
002369.XSHE,9.0,2020-02-28,10.57
002369.XSHE,10.0,2020-03-31,9.8
002369.XSHE,11.0,2020-04-30,8.3
002370.XSHE,0.0,2019-05-31,15.16
002370.XSHE,1.0,2019-06-28,15.8
002370.XSHE,2.0,2019-07-31,13.38
002370.XSHE,3.0,2019-08-30,9.82
002370.XSHE,4.0,2019-09-30,8.56
002370.XSHE,5.0,2019-10-31,6.83
002370.XSHE,6.0,2019-11-29,6.28
002370.XSHE,7.0,2019-12-31,6.43
002370.XSHE,8.0,2020-01-23,6.91
002370.XSHE,9.0,2020-02-28,6.51
002370.XSHE,10.0,2020-03-31,4.91
002370.XSHE,11.0,2020-04-30,5.55
002371.XSHE,0.0,2019-05-31,66.69
002371.XSHE,1.0,2019-06-28,69.2
002371.XSHE,2.0,2019-07-31,64.58
002371.XSHE,3.0,2019-08-30,64.7
002371.XSHE,4.0,2019-09-30,65.58
002371.XSHE,5.0,2019-10-31,70.75
002371.XSHE,6.0,2019-11-29,78.2
002371.XSHE,7.0,2019-12-31,88.0
002371.XSHE,8.0,2020-01-23,118.5
002371.XSHE,9.0,2020-02-28,148.01
002371.XSHE,10.0,2020-03-31,116.3
002371.XSHE,11.0,2020-04-30,152.17
002372.XSHE,0.0,2019-05-31,15.47
002372.XSHE,1.0,2019-06-28,16.72
002372.XSHE,2.0,2019-07-31,15.63
002372.XSHE,3.0,2019-08-30,14.08
002372.XSHE,4.0,2019-09-30,15.28
002372.XSHE,5.0,2019-10-31,12.86
002372.XSHE,6.0,2019-11-29,11.74
002372.XSHE,7.0,2019-12-31,12.65
002372.XSHE,8.0,2020-01-23,11.91
002372.XSHE,9.0,2020-02-28,11.39
002372.XSHE,10.0,2020-03-31,10.63
002372.XSHE,11.0,2020-04-30,11.72
002373.XSHE,0.0,2019-05-31,18.11
002373.XSHE,1.0,2019-06-28,17.1
002373.XSHE,2.0,2019-07-31,15.99
002373.XSHE,3.0,2019-08-30,16.59
002373.XSHE,4.0,2019-09-30,17.64
002373.XSHE,5.0,2019-10-31,17.51
002373.XSHE,6.0,2019-11-29,16.78
002373.XSHE,7.0,2019-12-31,18.04
002373.XSHE,8.0,2020-01-23,22.71
002373.XSHE,9.0,2020-02-28,27.08
002373.XSHE,10.0,2020-03-31,20.4
002373.XSHE,11.0,2020-04-30,23.29
002374.XSHE,0.0,2019-05-31,3.2
002374.XSHE,1.0,2019-06-28,3.24
002374.XSHE,2.0,2019-07-31,3.03
002374.XSHE,3.0,2019-08-30,2.87
002374.XSHE,4.0,2019-09-30,2.81
002374.XSHE,5.0,2019-10-31,2.92
002374.XSHE,6.0,2019-11-29,2.82
002374.XSHE,7.0,2019-12-31,2.91
002374.XSHE,8.0,2020-01-23,2.83
002374.XSHE,9.0,2020-02-28,2.63
002374.XSHE,10.0,2020-03-31,2.61
002374.XSHE,11.0,2020-04-30,2.53
002375.XSHE,0.0,2019-05-31,5.43
002375.XSHE,1.0,2019-06-28,5.87
002375.XSHE,2.0,2019-07-31,5.37
002375.XSHE,3.0,2019-08-30,5.36
002375.XSHE,4.0,2019-09-30,5.37
002375.XSHE,5.0,2019-10-31,5.31
002375.XSHE,6.0,2019-11-29,5.59
002375.XSHE,7.0,2019-12-31,5.8
002375.XSHE,8.0,2020-01-23,5.38
002375.XSHE,9.0,2020-02-28,5.04
002375.XSHE,10.0,2020-03-31,6.93
002375.XSHE,11.0,2020-04-30,8.64
002376.XSHE,0.0,2019-05-31,12.08
002376.XSHE,1.0,2019-06-28,11.72
002376.XSHE,2.0,2019-07-31,11.89
002376.XSHE,3.0,2019-08-30,11.71
002376.XSHE,4.0,2019-09-30,12.26
002376.XSHE,5.0,2019-10-31,11.82
002376.XSHE,6.0,2019-11-29,11.44
002376.XSHE,7.0,2019-12-31,11.87
002376.XSHE,8.0,2020-01-23,11.51
002376.XSHE,9.0,2020-02-28,11.68
002376.XSHE,10.0,2020-03-31,10.66
002376.XSHE,11.0,2020-04-30,9.79
002377.XSHE,0.0,2019-05-31,4.57
002377.XSHE,1.0,2019-06-28,4.51
002377.XSHE,2.0,2019-07-31,4.09
002377.XSHE,3.0,2019-08-30,3.87
002377.XSHE,4.0,2019-09-30,3.85
002377.XSHE,5.0,2019-10-31,3.88
002377.XSHE,6.0,2019-11-29,3.75
002377.XSHE,7.0,2019-12-31,4.14
002377.XSHE,8.0,2020-01-23,4.18
002377.XSHE,9.0,2020-02-28,3.76
002377.XSHE,10.0,2020-03-31,4.22
002377.XSHE,11.0,2020-04-30,4.05
002378.XSHE,0.0,2019-05-31,7.41
002378.XSHE,1.0,2019-06-28,7.38
002378.XSHE,2.0,2019-07-31,6.0
002378.XSHE,3.0,2019-08-30,6.02
002378.XSHE,4.0,2019-09-30,6.73
002378.XSHE,5.0,2019-10-31,5.1
002378.XSHE,6.0,2019-11-29,4.88
002378.XSHE,7.0,2019-12-31,5.28
002378.XSHE,8.0,2020-01-23,4.86
002378.XSHE,9.0,2020-02-28,4.48
002378.XSHE,10.0,2020-03-31,4.16
002378.XSHE,11.0,2020-04-30,3.92
002379.XSHE,0.0,2019-05-31,3.26
002379.XSHE,1.0,2019-06-28,3.31
002379.XSHE,2.0,2019-07-31,3.39
002379.XSHE,3.0,2019-08-30,3.99
002379.XSHE,4.0,2019-09-30,3.91
002379.XSHE,5.0,2019-10-31,3.74
002379.XSHE,6.0,2019-11-29,3.66
002379.XSHE,7.0,2019-12-31,3.59
002379.XSHE,8.0,2020-01-23,4.09
002379.XSHE,9.0,2020-02-28,3.92
002379.XSHE,10.0,2020-03-31,3.4
002379.XSHE,11.0,2020-04-30,3.01
002380.XSHE,0.0,2019-05-31,14.19
002380.XSHE,1.0,2019-06-28,14.09
002380.XSHE,2.0,2019-07-31,14.69
002380.XSHE,3.0,2019-08-30,15.03
002380.XSHE,4.0,2019-09-30,14.61
002380.XSHE,5.0,2019-10-31,14.01
002380.XSHE,6.0,2019-11-29,13.08
002380.XSHE,7.0,2019-12-31,13.98
002380.XSHE,8.0,2020-01-23,13.65
002380.XSHE,9.0,2020-02-28,13.98
002380.XSHE,10.0,2020-03-31,15.0
002380.XSHE,11.0,2020-04-30,13.7
002381.XSHE,0.0,2019-05-31,7.96
002381.XSHE,1.0,2019-06-28,7.75
002381.XSHE,2.0,2019-07-31,7.96
002381.XSHE,3.0,2019-08-30,7.61
002381.XSHE,4.0,2019-09-30,7.47
002381.XSHE,5.0,2019-10-31,8.26
